date,nav,amfi_code,scheme_name
03-12-2021,115.59830,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
02-12-2021,116.97380,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
01-12-2021,115.39650,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
30-11-2021,114.16370,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
29-11-2021,114.63920,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
26-11-2021,114.45600,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
25-11-2021,117.88290,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
24-11-2021,117.06970,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
23-11-2021,117.66240,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
22-11-2021,117.08070,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
18-11-2021,119.39200,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
17-11-2021,120.29160,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
16-11-2021,120.96740,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
15-11-2021,121.70890,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
12-11-2021,121.66610,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
11-11-2021,120.12820,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
10-11-2021,121.06680,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
09-11-2021,121.24910,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
08-11-2021,121.41290,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
03-11-2021,119.81060,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
02-11-2021,120.21230,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
01-11-2021,120.47180,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
29-10-2021,118.74210,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
28-10-2021,119.98900,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
27-10-2021,122.36050,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
26-10-2021,122.74860,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
25-10-2021,121.67680,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
22-10-2021,121.60910,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
21-10-2021,122.03380,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
20-10-2021,122.61150,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
19-10-2021,123.63300,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
18-10-2021,124.02430,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
14-10-2021,123.09790,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
13-10-2021,121.90150,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
12-10-2021,120.76380,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
11-10-2021,120.45620,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
08-10-2021,120.11760,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
07-10-2021,119.41560,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
06-10-2021,118.44860,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
05-10-2021,119.63170,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
04-10-2021,118.74260,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
01-10-2021,117.67550,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
30-09-2021,118.25450,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
29-09-2021,118.88070,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
28-09-2021,119.13230,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
27-09-2021,119.84840,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
24-09-2021,119.83740,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
23-09-2021,119.63590,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
22-09-2021,117.78550,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
21-09-2021,117.88970,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
20-09-2021,116.78350,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
17-09-2021,118.04740,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
16-09-2021,118.34580,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
15-09-2021,117.60800,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
14-09-2021,116.67410,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
13-09-2021,116.50920,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
09-09-2021,116.60520,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
08-09-2021,116.50030,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
07-09-2021,116.50990,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
06-09-2021,116.61620,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
03-09-2021,116.25520,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
02-09-2021,115.65500,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
01-09-2021,114.58490,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
31-08-2021,114.96080,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
30-08-2021,113.61300,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
27-08-2021,112.10050,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
26-08-2021,111.64280,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
25-08-2021,111.62810,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
24-08-2021,111.56200,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
23-08-2021,110.70340,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
20-08-2021,110.39330,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
18-08-2021,111.18820,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
17-08-2021,111.49560,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
16-08-2021,111.14130,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
13-08-2021,110.91540,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
12-08-2021,109.81290,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
11-08-2021,109.25110,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
10-08-2021,109.23550,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
09-08-2021,109.09010,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
06-08-2021,108.95040,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
05-08-2021,109.32870,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
04-08-2021,109.07470,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
03-08-2021,108.21870,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
02-08-2021,106.57450,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
30-07-2021,105.75250,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
29-07-2021,105.85660,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
28-07-2021,105.37370,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
27-07-2021,105.58900,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
26-07-2021,106.10180,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
23-07-2021,106.31480,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
22-07-2021,106.07280,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
20-07-2021,104.78030,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
19-07-2021,105.58510,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
16-07-2021,106.73000,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
15-07-2021,106.73590,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
14-07-2021,106.24260,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
13-07-2021,105.95700,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
12-07-2021,105.15680,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
09-07-2021,105.13980,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
08-07-2021,105.39060,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
07-07-2021,106.37330,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
06-07-2021,105.96370,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
05-07-2021,106.07230,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
02-07-2021,105.31450,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
01-07-2021,105.03430,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
30-06-2021,105.31240,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
29-06-2021,105.49010,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
28-06-2021,105.88970,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
25-06-2021,106.19650,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
24-06-2021,105.73050,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
23-06-2021,105.03450,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
22-06-2021,105.60810,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
21-06-2021,105.43360,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
18-06-2021,105.01390,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
17-06-2021,105.06890,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
16-06-2021,105.54760,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
15-06-2021,106.22680,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
14-06-2021,105.84460,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
11-06-2021,105.74000,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
10-06-2021,105.29510,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
09-06-2021,104.52160,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
08-06-2021,105.22040,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
07-06-2021,105.29860,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
04-06-2021,104.75760,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
03-06-2021,104.89230,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
02-06-2021,104.10850,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
01-06-2021,104.10000,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
31-05-2021,104.15380,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
28-05-2021,103.02410,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
27-05-2021,102.37220,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
26-05-2021,102.13000,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
25-05-2021,101.51000,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
24-05-2021,101.40740,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
21-05-2021,101.25940,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
20-05-2021,99.46090,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
19-05-2021,100.28960,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
18-05-2021,100.81020,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
17-05-2021,99.57720,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
14-05-2021,97.94260,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
12-05-2021,98.06870,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
11-05-2021,99.09790,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
10-05-2021,99.70950,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
07-05-2021,98.91600,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
06-05-2021,98.26140,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
05-05-2021,97.54820,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
04-05-2021,96.73960,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
03-05-2021,97.65800,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
30-04-2021,97.63940,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
29-04-2021,99.39850,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
28-04-2021,99.16520,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
27-04-2021,97.75540,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
26-04-2021,96.63440,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
23-04-2021,95.67800,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
22-04-2021,96.11100,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
20-04-2021,95.38020,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
19-04-2021,95.80070,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
16-04-2021,97.52480,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
15-04-2021,97.28500,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
13-04-2021,96.77540,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
12-04-2021,95.48030,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
09-04-2021,98.97850,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
08-04-2021,99.23900,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
07-04-2021,98.86210,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
06-04-2021,97.95870,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
05-04-2021,97.65430,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
01-04-2021,99.18670,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
31-03-2021,98.00920,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
30-03-2021,99.03620,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
26-03-2021,96.78920,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
25-03-2021,95.57520,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
24-03-2021,97.06720,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
23-03-2021,98.83750,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
22-03-2021,98.30330,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
19-03-2021,98.34700,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
18-03-2021,97.10670,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
17-03-2021,98.19560,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
16-03-2021,99.45810,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
15-03-2021,99.58570,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
12-03-2021,100.24590,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
10-03-2021,101.20600,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
09-03-2021,100.69770,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
08-03-2021,99.75080,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
05-03-2021,99.61470,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
04-03-2021,100.56570,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
03-03-2021,101.66530,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
02-03-2021,99.49270,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
01-03-2021,98.44380,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
26-02-2021,96.89560,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
25-02-2021,100.68180,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
24-02-2021,99.91440,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
23-02-2021,98.08570,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
22-02-2021,97.87320,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
19-02-2021,99.84280,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
18-02-2021,100.75620,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
17-02-2021,101.35500,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
16-02-2021,102.02160,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
15-02-2021,102.03040,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
12-02-2021,101.01020,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
11-02-2021,101.07700,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
10-02-2021,100.61040,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
09-02-2021,100.62970,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
08-02-2021,100.66530,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
05-02-2021,99.38950,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
04-02-2021,99.19880,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
03-02-2021,98.49910,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
02-02-2021,97.55440,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
01-02-2021,95.11080,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
29-01-2021,90.80920,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
28-01-2021,92.02840,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
27-01-2021,93.02930,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
25-01-2021,94.82970,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
22-01-2021,95.71580,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
21-01-2021,97.16880,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
20-01-2021,97.52400,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
19-01-2021,96.69550,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
18-01-2021,95.09900,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
15-01-2021,96.11880,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
14-01-2021,97.19750,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
13-01-2021,96.98330,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
12-01-2021,96.97420,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
11-01-2021,96.45020,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
08-01-2021,95.53400,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
07-01-2021,94.13680,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
06-01-2021,94.19610,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
05-01-2021,94.55100,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
04-01-2021,94.10760,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
01-01-2021,93.34720,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
31-12-2020,93.10250,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
30-12-2020,93.10470,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
29-12-2020,92.77660,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
28-12-2020,92.38110,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
24-12-2020,91.55650,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
23-12-2020,90.57040,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
22-12-2020,89.67280,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
21-12-2020,88.75560,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
18-12-2020,91.63250,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
17-12-2020,91.50090,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
16-12-2020,91.09500,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
15-12-2020,90.33140,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
14-12-2020,90.26680,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
11-12-2020,89.97240,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
10-12-2020,89.73600,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
09-12-2020,90.07370,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
08-12-2020,89.16660,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
07-12-2020,88.92340,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
04-12-2020,88.27630,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
03-12-2020,87.44670,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
02-12-2020,87.31370,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
01-12-2020,87.28300,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
27-11-2020,86.35060,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
26-11-2020,86.47110,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
25-11-2020,85.61500,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
24-11-2020,86.92560,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
23-11-2020,86.06850,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
20-11-2020,85.61980,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
19-11-2020,85.04070,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
18-11-2020,86.14950,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
17-11-2020,85.72360,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
13-11-2020,84.69480,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
12-11-2020,84.50140,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
11-11-2020,84.88940,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
10-11-2020,84.10480,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
09-11-2020,82.97450,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
06-11-2020,81.66060,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
05-11-2020,80.70880,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
04-11-2020,79.30160,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
03-11-2020,78.63670,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
02-11-2020,77.67780,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
30-10-2020,77.50070,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
29-10-2020,77.68970,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
28-10-2020,78.05910,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
27-10-2020,79.09980,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
26-10-2020,78.29180,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
23-10-2020,79.37290,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
22-10-2020,79.08000,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
21-10-2020,79.34790,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
20-10-2020,79.07710,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
19-10-2020,78.91950,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
16-10-2020,78.18530,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
15-10-2020,77.63990,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
14-10-2020,79.57260,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
13-10-2020,79.31050,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
12-10-2020,79.28700,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
09-10-2020,79.17550,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
08-10-2020,78.64680,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
07-10-2020,78.01080,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
06-10-2020,77.50300,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
05-10-2020,76.44690,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
01-10-2020,75.87400,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
30-09-2020,74.74900,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
29-09-2020,74.58280,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
28-09-2020,74.61730,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
25-09-2020,73.44050,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
24-09-2020,71.81630,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
23-09-2020,73.98770,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
22-09-2020,74.13310,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
21-09-2020,74.77690,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
18-09-2020,76.46760,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
17-09-2020,76.54200,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
16-09-2020,77.12980,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
15-09-2020,76.58080,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
14-09-2020,76.03750,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
11-09-2020,76.19660,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
10-09-2020,76.09790,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
09-09-2020,74.95990,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
08-09-2020,75.22170,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
07-09-2020,75.47240,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
04-09-2020,75.33420,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
03-09-2020,76.61850,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
02-09-2020,76.66640,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
01-09-2020,76.22140,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
31-08-2020,75.67380,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
28-08-2020,77.39780,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
27-08-2020,76.81320,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
26-08-2020,76.74930,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
25-08-2020,76.21910,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
24-08-2020,76.18090,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
21-08-2020,75.55250,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
20-08-2020,75.15940,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
19-08-2020,75.79730,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
18-08-2020,75.63810,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
17-08-2020,74.72190,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
14-08-2020,74.26730,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
13-08-2020,75.07570,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
12-08-2020,75.09550,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
11-08-2020,75.18930,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
10-08-2020,74.84270,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
07-08-2020,74.47170,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
06-08-2020,74.37990,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
05-08-2020,73.70850,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
04-08-2020,73.64800,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
03-08-2020,72.30030,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
31-07-2020,73.50280,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
30-07-2020,73.69300,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
29-07-2020,74.34350,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
28-07-2020,74.98790,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
27-07-2020,73.87150,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
24-07-2020,74.28470,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
23-07-2020,74.42590,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
22-07-2020,73.86810,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
21-07-2020,74.06470,120716,UTI Nifty 50 Index Fund - Growth Option- Direct
